,1INCH,AAVE,ADA,ALGO,AMP,ANKR,APE,AR,ASTR,ATOM,AVAX,AXS,BAT,BCH,BNB,BSV,BTC,BTG,BTT,CAKE,CELO,CFX,CHZ,CKB,COMP,CRO,CRV,DAI,DASH,DOGE,DOT,DYDX,EGLD,ELF,ENJ,ENS,EOS,ETC,ETH,ETHW,FET,FIL,FLOW,FTM,FTT,GALA,GLM,GMT,GNO,GRT,GT,HBAR,HNT,HOT,ICP,IMX,INJ,IOTA,IOTX,JST,KAVA,KCS,KSM,LDO,LEO,LINK,LPT,LTC,MANA,MATIC,METIS,MINA,MKR,MX,NEAR,NEO,NEXO,NFT,OKB,OSMO,PAXG,PEOPLE,QNT,QTUM,RAY,ROSE,RSR,RUNE,RVN,SAND,SC,SHIB,SNX,SOL,STX,SUPER,T,TFUEL,THETA,TRAC,TRX,TUSD,TWT,UNI,USDC,USDD,USDT,VET,WEMIX,WOO,XAUt,XDC,XEC,XLM,XMR,XRP,XTZ,ZEC,ZIL,ZRX
KCS,0.007659627185868644,-0.10787509443837881,0.6434762498074466,-0.47805286710600625,0.01152734674169825,-0.1913403371826965,0.6688571548583238,0.0999522190580065,-0.18272257530261937,-0.18546432714061742,-0.08556536642814533,-0.2854300624299885,0.5578875389404361,-0.01530819083012966,0.7381918784816613,-0.6297151416536803,0.4840338265585236,0.18555306434690744,0.4470001476134634,-0.2900438084601774,-0.3793417824264932,-0.4042071411288828,-0.2560253101565419,-0.20239527482853278,-0.341849711588345,-0.3185379924367633,-0.3944503819453289,-0.009655869032854023,0.5740828323812694,0.13790866135435184,-0.32538662331407775,-0.1662538286466456,-0.33353128715015345,-0.3560381566207346,0.7372427734916558,-0.14373158910011938,-0.18226431410517843,0.03307375464625407,0.16823369962651552,0.16823369962651552,-0.2823571422188495,0.01265967228850939,0.09391490179305662,-0.06496738263122713,-0.5032568070576491,0.44723521895989965,-0.08333069650859538,0.7891537781659904,0.2640804748099963,-0.010564890020491732,-0.2083682111475396,-0.30989336610113494,-0.2434350134700551,-0.07847849672832537,0.1384308988341736,0.4465974633253034,-0.31305455863419424,0.13043937070908077,0.36931126096864386,0.15670904904646962,0.5915287645865897,1.0,-0.38655746145488296,-0.339907171647362,0.29350653678139077,0.7228726782598746,-0.16222691270643624,0.668721772385224,-0.2890601635504846,0.09836438415126623,-0.15920196043758003,0.7186758576446973,0.6538362767980064,-0.40175643290536955,-0.022782661195889793,0.13940573840398593,0.32543257183484403,0.626993341250014,0.3498448331258906,0.2033499973914398,-0.2532572696553161,-0.1382454230766634,0.25615864997935733,0.24890949448425323,-0.1014932781306337,-0.17471092166614874,0.3440309290724542,0.003004125715598951,0.03563000283197168,-0.2701175207198028,-0.13997678909722744,0.10390385579302562,0.39351717126910973,0.4706789440544446,0.5300324932120931,-0.2345546778595709,0.22689258069225948,-0.2878350247372095,0.3712089571982299,-0.17645499000810266,0.578670610910127,-0.15486777498476476,-0.1583013528385209,-0.19481903861398117,-0.08872161676278542,0.03178952507714414,-0.24804276881693055,-0.05073179775202037,-0.002669131995623307,0.41017099718575817,-0.3499188932917929,-0.2946814945867716,0.6760390141200245,0.3148013604189614,0.20694216009565192,0.277916493239052,-0.1362974364516465,-0.0831434366020878,0.09506455129561776,0.039543369869155985
KSM,-0.18839134228685764,0.00291460751264056,-0.39643482649548056,0.26893717150639124,0.055128633932643924,-0.20872050795800567,-0.39472374172128427,0.5813084841142399,0.45727752998969917,-0.16284637942295194,0.644232721286146,0.4465269249160826,-0.28004843512277555,-0.24778107223682935,-0.3291353403917651,0.5241020111204859,-0.36421960120420593,-0.2894270413804632,-0.5076575028032684,0.19753027184001984,0.5742311869095306,0.4225189025310123,0.31283214108188195,0.012448197632893636,0.3456696396682787,-0.11270768071529555,0.4718249941426303,-0.10790823930245648,-0.30667809795615203,-0.07247700462377432,0.4887380621015514,0.45692614706456003,0.6814574376079945,0.5891590438495846,-0.3260429123769909,-0.13601843450772208,0.11771003914216407,0.5426071057720351,-0.22371390774880023,-0.22371390774880023,0.14530184878749278,-0.28990488860953917,-0.25331094948982397,-0.30010046568031945,0.2696022716988781,-0.36965369415772525,-0.06703190477974433,-0.3870393401034562,-0.510620610061686,-0.247969647131093,-0.1220949160233283,0.367237839693387,0.7909226222337681,-0.1815784964648675,-0.29228538880218735,-0.45067040475392006,0.48554200073935594,-0.1977575328900176,-0.38395812381038363,-0.08434129647438321,-0.3994360197680323,-0.38655746145488296,1.0,0.4411405093000456,-0.4179955194539976,-0.3946853792396074,-0.35540913012688097,-0.2872675265690761,0.6770913400048123,-0.3727607694585008,0.23644665696328107,-0.4513985729816615,-0.35568953921182334,0.45929092701045493,0.5851470357610308,-0.3489505827826722,-0.40545161378963374,-0.44889635378868387,-0.42235796967060313,-0.04315218637543075,-0.060235591876789014,-0.22732506263094493,-0.42085816388006175,-0.34156395874330114,-0.09293110573003947,0.38941296408089754,-0.5310156641999351,0.5429372669771931,-0.15405875667604374,0.6790505229879016,-0.06373572425036285,-0.35682033723200807,-0.11811068221797909,0.29919853285340803,-0.35792492051311425,0.17483720580341905,-0.2490033191166114,-0.1075701191919506,-0.33653502485490494,0.20708408297874364,-0.34223303569502606,-0.0024205825628364195,-0.1358541144079785,0.12282047943297916,0.07523263282719857,0.027668486995870285,0.006452981879598303,-0.25186128883454356,-0.03773650216896279,-0.18998102654090548,0.09106189574837241,0.3803568927968675,-0.4590675608343274,0.32690055787654665,-0.3706672232930256,-0.3572520133072878,-0.1885445160998708,0.08397209811621724,-0.45792903167658267,-0.019452208939976345
LDO,-0.08674384402557392,-0.031016627207063534,-0.3262061363641436,-0.07226094334219707,0.058044691274044,-0.20696385993834301,-0.31302729941028157,0.33331408897007336,0.664510474620197,-0.14648717875663286,0.03517087595477397,0.2185240062958356,-0.0027783049937527,-0.07331813419280486,0.5250105766015815,-0.111324693850086,0.038362666317894374,-0.29292113229257755,-0.3650950246853468,-0.04835896886653943,0.23663976011435123,0.5689894512237949,0.27025034204142095,0.17907914292666277,0.17345560533227822,-0.1519550822855316,-0.007654368099717929,-0.16424733999171934,-0.44240448676498084,0.3146665767670306,0.009434666175214849,0.7474942408746236,0.042743644493858875,0.5068129294024942,-0.15365799527422883,0.28470315977015725,0.15592262645320956,0.37419884829327443,-0.24955557584834925,-0.24955557584834925,0.2621702788288179,-0.4372985381724901,-0.2728195768483907,-0.34700228099852315,0.15048103920372366,-0.23668869855299413,0.2703138692883289,-0.270667340420149,-0.44115850370815046,-0.09492721926479161,-0.01704812872905399,0.15285334239982545,0.5283426745037672,-0.3902563838754838,-0.15443215137462188,-0.5003545461851379,0.46930359767144775,-0.13364346561270987,-0.34680176726984446,0.2953074605558848,-0.2080275500332778,-0.339907171647362,0.4411405093000456,1.0,-0.08497837838513633,0.03531098898108971,-0.47591419282921316,-0.26915700729656317,0.5512370627397993,-0.25034437812486154,0.6154878519542019,-0.47266514553367306,-0.2252784636529124,0.21381827619795649,0.11183167275575638,-0.18010000361203363,-0.13687773285185556,-0.29661215746553543,-0.10633832926979554,0.4457326440468997,-0.16192618571967504,-0.0754207218908234,-0.28651746467831124,-0.36545691589232254,-0.060945601938336556,0.1177725437332286,-0.12066391607147874,0.1936802293242332,-0.03391131478222739,0.09506541687804547,-0.18159412398422903,-0.045319255317926334,-0.14815393952896067,0.43771517995869685,-0.15941111712642822,0.2164269358827,0.2659767242796372,-0.2463074138074621,-0.46408839312586714,0.3276452215030683,0.1162101238158239,-0.08956943577700088,0.19418901449887688,-0.08132512859306455,-0.1539644253814553,0.013641655782119781,0.2571613368029264,-0.011974543702443965,-0.028771637846284864,-0.25740056851201054,-0.06276027636039112,0.1745475704454942,-0.4258974695397048,0.2436378430335814,-0.28802418778193006,-0.40394375746802597,0.2418318740200387,0.03907697440466991,-0.35020632889283604,0.14547522531434987
LEO,-0.6337063959780036,-0.6052599772005032,0.23598192175346544,-0.1362535403959309,-0.21775538892047838,0.4805696618133537,-0.4317731405335949,-0.27435689834039667,0.33523478019309305,0.3941192542806001,-0.3511327888533573,-0.43284756561273463,0.2146375795398392,-0.5043027876180713,0.4162812229013577,-0.31775642397762394,0.4358136189565157,-0.32335881783711734,0.057904762643246,-0.5790582508306594,-0.7330699590891729,0.27487479966556105,0.11261686625271786,0.7853105958402227,-0.6648984582112736,0.47231448724463265,-0.5722167671438709,-0.1543895487563707,0.23668777781754255,0.5209125026277772,-0.6291521997202422,-0.2626330840365292,-0.5441601092331438,0.503493687723193,0.23695843334498864,0.6023367089766912,-0.4797476170582002,0.390295814330108,0.6116187681262937,0.6116187681262937,0.7763706583000801,0.29876935841734614,-0.5728560666813092,0.6155172373761241,0.08192963334056205,-0.36613899867517824,0.5812258363703667,-0.27346654512937824,0.21382168019740724,-0.5314406730436076,0.9047573871828233,-0.08326175462587214,-0.3008731184543152,-0.20853680390165735,-0.2207976235642136,0.09526786011732215,0.632343325105674,-0.37082934267333867,0.2715333376625764,0.38621486293795065,-0.4642789102035864,0.29350653678139077,-0.4179955194539976,-0.08497837838513633,1.0,0.39464412913087166,0.5247503040394589,0.24739076969559393,-0.15290594950230252,0.6240933722331908,0.4572645782236886,-0.33992686913531844,0.14862350688382878,0.7441363630900163,-0.4407603375662407,-0.3879060388067645,0.5376084148905702,-0.2384844020015652,0.784617507729675,-0.20327778363618593,0.8952021585109498,0.7624861277674297,0.7362226678785048,-0.3002635750658065,0.823792286684073,-0.4060230272180126,0.3847495025241847,-0.06995755898786217,0.22227167583820492,-0.31466199701200503,0.2264706097080759,-0.022478505299331143,-0.26289576556876404,0.052401034135249706,0.044526447937929245,0.8113361402026416,-0.05159466690016568,0.29732233876988845,0.3368246400220254,0.48355386125319005,0.1853532552164294,-0.3882872054655388,-0.20404419779653282,-0.5687643833613195,-0.38007297262152573,0.15751458871259333,-0.24853495598444045,0.3521026772326625,0.0009183238612165318,-0.026431118106449745,0.9142533879826718,-0.23431153105215854,-0.26082507135093197,0.044577435086732106,0.6178576302659534,0.5185486915237723,0.31112354081016225,-0.0957804554512499,0.34503679092802175,0.4582356924297301
LINK,-0.4110601605299116,-0.28699127096423815,0.7865700691169878,-0.37301597294957045,-0.07255075479334958,0.026123880198521295,-0.5116888241661,-0.037495696710566725,0.4356436784940639,0.06495941298031435,-0.056038022115947356,-0.30960640367881687,0.31801315334132574,-0.07038985973567453,0.6303215090811761,-0.4617707123530391,0.3688944693198419,0.030159217965018997,-0.015267128373295113,-0.3818599549594612,-0.5338365414760456,0.2471703659128897,-0.0892311749881312,0.7676622850817418,-0.466312647363804,-0.012468891820643015,-0.4939007413430203,-0.10700458938624939,0.720382387020586,-0.04185484030262929,-0.4039938643717384,-0.1891273070532033,-0.37128890764390987,0.5054748716416971,0.7721134077447357,0.6978481616042509,-0.16420018704445674,-0.14003946277402002,0.16260499494423503,0.16260499494423503,0.7463197777449685,0.4195042349975605,-0.3620684705061522,0.23672228020600916,-0.3142619492419377,-0.27630890361055566,0.5749516116167639,-0.3363088029395914,0.18053903265507318,-0.2871361714791763,0.7948878423873385,-0.26905283007853564,-0.299229735788923,-0.10157098292515708,-0.15916543178410347,0.0012602457771121384,0.6800866117544557,-0.029357653349497064,0.6874734087633741,0.33959924483472353,-0.44929710144449947,0.7228726782598746,-0.3946853792396074,0.03531098898108971,0.39464412913087166,1.0,0.13895563186111556,0.3915071443519372,-0.2539291769040116,0.32044816201794624,0.576315194547946,-0.29909065391098466,0.8031981051003788,0.6193332976907371,-0.02261882509805123,0.09334708887488714,0.6946943387649743,-0.24614844668565206,0.2921876518299047,-0.02996891260457489,0.8376222014376529,0.7723470605724001,0.42217225803757413,0.05748224831150994,0.692447333184606,-0.19286682944762976,0.3823217576797074,-0.13024831154717842,0.44184326814103586,-0.27534040940252297,-0.06173820446181342,0.1041876222791809,-0.2563411563357448,0.277834754969355,0.2835681969322714,0.8715060080752812,-0.08986601266321363,-0.10763998125353662,0.6806376964578226,0.46771455401605233,0.5267673867998454,-0.24276367802028673,-0.05686658474207372,-0.2775841448472167,-0.21385221292832818,0.1129804612901193,-0.2143891403446369,0.18473040692791912,-0.023152791682972254,-0.06610301988979515,0.7993555499393405,-0.16961170930684277,-0.2385136686410287,0.09922856544616233,0.44088027847850797,0.4591896688990952,0.305148180762274,-0.1040305904226159,0.3648814544310337,0.3151076638281258
LPT,-0.35460771280106124,-0.37581070418395035,0.0041395531664984815,0.22509091983167137,-0.17353349540945098,0.5103181797274994,-0.2605106258142487,-0.4113122018293501,-0.169667117813628,0.49720851871431826,-0.3745043064038909,-0.35718587435320265,-0.24289429033284343,-0.2555060697969155,-0.12407663967495383,0.14566968699070934,0.03801561644304812,-0.20649118831066382,0.1669139918225159,-0.3622027441776473,-0.5114067715904068,-0.21364340048659275,0.1739741416830004,0.24878200079623564,-0.440565184880351,0.5861693346860961,-0.39735757535660793,-0.060557408307967735,0.0015659778587767121,0.03207239702341601,-0.4231921107147471,-0.6017012602375631,-0.40383721325972266,-0.0483178470914496,-0.1048009242695327,0.27509379515360954,-0.31177085300492635,-0.10503481488596175,0.2555646949350232,0.2555646949350232,0.1850900335252774,0.3665610468353454,-0.29962701743627695,0.8038999542568768,0.3390712510009158,-0.15435142830548323,0.06482217342610763,-0.16953537725208717,0.40372292899806156,-0.2603715127955394,0.4960925443592606,-0.015422304214295565,-0.3481351442713299,0.08532429346856124,-0.13361746607814137,0.20743044638817554,0.09056917762496179,-0.32637186365679566,0.16552884769882126,0.006541012925734159,-0.2174602400607489,-0.16222691270643624,-0.35540913012688097,-0.47591419282921316,0.5247503040394589,0.13895563186111556,1.0,-0.15662215063976975,-0.1797105627875242,0.5175233135615676,-0.047691820804655456,-0.1296414437251331,-0.07022436820062287,0.14152796057929395,-0.46915268215224165,-0.2317025531441507,0.5132999696618334,-0.08283924148109462,0.19218943068237831,-0.2695950899107402,0.6345942893476363,0.5071430473277629,0.47196721689044535,-0.173882624327977,0.4686732136253947,-0.305869314021646,0.28517883991782406,-0.22445924698775768,0.48001208997123046,-0.2912561244982935,0.38401438630395957,0.0989038275831242,-0.251112464794875,-0.325035415893726,-0.2831688298931807,0.3725355245572397,-0.18895556832884122,0.46411124414039207,0.24073372280969446,0.021417371430006726,-0.12333623497756081,-0.14787684221541342,-0.14159775633709845,-0.3684122583023001,-0.19950451876407418,0.11041819581229827,-0.11774118286779796,0.37301289499983564,-0.017955387988667422,-0.021637202983866184,0.5741907536971286,-0.1368953379320198,-0.13145155702450043,-0.3540445207866367,0.7311846227893131,0.5530141031932632,0.4602571268759407,-0.1000863735168283,0.568338605908523,-0.04841047672157279
LTC,0.15817407218686116,-0.01161524280612659,0.24257448424540917,-0.38227484965200725,0.03777792801855978,-0.16722653128620923,0.6793538023732613,0.07056136538506536,-0.31752438578372677,-0.17941523499748457,-0.07567043255799182,-0.2613872100497381,0.3731723220624835,-0.08739085164712601,0.6911596938484559,-0.570264844191193,0.21985316351255438,-0.009719556324736194,0.47082435524526745,-0.18776550502404796,-0.2671834654862971,-0.4997787314495166,-0.18614199984206706,-0.2579104251611939,-0.23375517135350418,-0.2738743659979125,-0.27793262120257495,-0.004358432276165824,0.15719069462542565,0.27309533545443637,-0.21017193311382382,-0.19736901614436467,-0.22363976764372606,-0.5422773040437334,0.48077668872622475,-0.08417995570857845,-0.22382646561844996,0.14974474654233863,0.27746977933005634,0.27746977933005634,-0.37960576088804726,-0.18828066190014245,0.3304021139492165,-0.03497018467688347,-0.3636379109378585,0.7444112239720586,-0.12697111657481056,0.535361496744755,0.3536752621365175,0.15352348678753291,-0.3137324089421674,-0.19139325873136168,-0.16094666331059276,-0.19822667331665952,0.29099629106393043,0.3330021041049681,-0.4740617466398053,0.04012169314841946,0.14326663674030315,-0.035592789986002855,0.7534275127242575,0.668721772385224,-0.2872675265690761,-0.26915700729656317,0.24739076969559393,0.3915071443519372,-0.15662215063976975,1.0,-0.22562760498434817,0.03204728335084728,-0.17559314404927615,0.7607552389507958,0.2809287280150846,-0.583504605992027,-0.05054168946296737,0.008891679629965215,0.08790049041342063,0.661803671942561,0.39466184553482114,0.2173572579909253,-0.32783089512192576,-0.14208927184887518,0.1880878702212005,-0.024237862026670668,-0.16780308607207423,-0.1561388741411193,0.35359918118124967,0.11061915446890526,-0.18296847677193753,-0.19473924416366709,-0.07643163747871648,0.2274856927402457,0.4573414272314298,0.5062388969707464,0.5770995125058705,-0.3368907166408873,0.23510381958533827,-0.22436245125963913,0.04763167203990182,-0.27040262870864584,0.41445853920507675,-0.1969381811366796,-0.0040707304168609406,-0.082354061931969,-0.16381305909439303,-0.12408012880781247,-0.18296965664663736,-0.0968953619338309,-0.018888673555714452,0.31191446891335906,-0.4932973858955124,-0.1926627071764417,0.6577431752956724,0.25782146552902796,0.23679625582323655,0.15945854812404076,-0.3248201411155158,-0.07300534869417609,-0.12823673405155828,-0.07503021034143932
MANA,-0.3436507326381532,-0.24816759590588358,-0.2951216480738916,0.4699189314496389,-0.07216465922659854,-0.04454859940092701,-0.4308417541055362,0.35464828472765986,0.8002971001773108,0.10545872262967398,0.14969693916611979,0.09557094048889243,-0.19997314689533374,-0.32308162485367553,-0.21127330755300774,0.3488708148045966,-0.25461759819376933,-0.2952607625630147,-0.4150377883107137,-0.07323771840171338,0.15642958246831548,0.5321850593491547,0.6660069969417606,0.37428562657143494,-0.04793133496162885,-0.01732542935825905,0.09642264730780674,-0.13731950726882802,-0.20362392796852033,0.18991170035802632,0.026951949735274237,0.5289554996410287,0.16164019382339131,0.8898355689402214,-0.24674932351583428,0.24980886542797515,0.010977754617640464,0.5969807635466692,0.00833726869671549,0.00833726869671549,0.5280502706036252,-0.20558961236723328,-0.3756150798877136,-0.16275273655591446,0.5169371105253769,-0.3821454438458413,0.3432805203143687,-0.33521588407166397,-0.3195023110212474,-0.38804373143331045,0.2511235237659961,0.609421350036711,0.9056621243759118,-0.23705887792692634,-0.29759974715123405,-0.3517418917160382,0.8555691843996746,-0.27665516282858305,-0.2793532510637289,0.32773855041962086,-0.4328996371032988,-0.2890601635504846,0.6770913400048123,0.5512370627397993,-0.15290594950230252,-0.2539291769040116,-0.1797105627875242,-0.22562760498434817,1.0,-0.13759533745403105,0.6973387632807573,-0.44756185110261465,-0.27770324849315686,0.6012535115491426,0.11825669677318293,-0.3749076795784573,-0.23945535376238233,-0.4297012545568533,-0.23488794803848972,0.3554416565346197,0.0742399054038448,0.10988771429920814,-0.23442835094723194,-0.3439605075208015,0.2800246751565575,-0.11685167327246537,-0.0981483392952146,0.5221068883126505,-0.1494007847069777,0.38996658444776816,0.11218849264513817,-0.33926602352278257,-0.08826373445497873,0.49576822714179314,-0.32387850002430285,0.5864386675089636,-0.029119821985958114,0.08672791578505362,-0.2406302525629549,0.4961096300734199,-0.2708073561977484,-0.08373844371246734,0.0358927539602608,-0.18271993466558015,-0.10458593944449619,-0.0037977290906751927,-0.09272234429148028,-0.1620662979518826,-0.03261564135518044,-0.1464020407441513,0.3431754367275228,0.08535874551145721,-0.4472005057573711,0.19902943602117143,-0.20611311441246033,-0.21865325537523897,0.04593405623865274,-0.0020981466381077246,-0.3420442610621678,0.33193906653659655
MATIC,-0.5809912460009304,-0.5564007461519889,0.18893774812294217,0.26752106277140203,-0.1918954555611128,0.7968415753487932,-0.424810581211799,-0.24818787158491265,0.04461988936210332,0.7902514247848091,-0.3802865021819652,-0.42317798327171985,0.141027195863616,-0.31316558190966887,0.14589597920758102,0.011651615359673824,0.23923055052989098,-0.2762916460515692,0.07622807346202919,-0.492052194486669,-0.6697229040882471,0.07381245919757827,0.2551438424333955,0.5983741230899513,-0.6079879654250079,0.5738365451160111,-0.5158033781814643,-0.10780603083554721,0.2222364870231067,0.029216980519747932,-0.5613473642882522,-0.47056415288244036,-0.4989761748891391,0.2522808921381914,0.1914472219648452,0.588302166087034,-0.242287041178408,-0.08199977654286843,0.47425381735964284,0.47425381735964284,0.6068237801780668,0.23830117771373002,-0.5183120152844841,0.39077572127118065,0.4475944863474927,-0.31308820369201373,0.4469593395549431,-0.2995641245368621,0.2988041826462516,-0.5055458193808637,0.8444769271116686,0.21944402461805307,-0.2619250830875752,-0.14058122925538988,-0.24792192809423075,0.1736982885625195,0.40624303553719004,-0.2759437319870984,0.24868432523564668,0.15394213565469178,-0.44855260864504076,0.09836438415126623,-0.3727607694585008,-0.25034437812486154,0.6240933722331908,0.32044816201794624,0.5175233135615676,0.03204728335084728,-0.13759533745403105,1.0,0.23855074741438856,-0.27971614582922405,0.13915055105684743,0.5645654782335785,-0.4609999673406496,-0.25413126320541696,0.4882374345383452,-0.24953380153061905,0.21638231040969247,-0.3534854582142466,0.9117050621945135,0.8836552175113619,0.8108596003658495,-0.2437992578811204,0.7473688518229816,-0.47518055515228663,0.35695313435804304,-0.07403695407502407,0.18548344258283692,-0.29119076340267214,0.48772332540719343,-0.09267697731451782,-0.2441842532961728,-0.05249751682607603,-0.04930049330179592,0.6152789619962329,-0.14597845524084227,0.6851937459533759,0.22188819297385645,0.29621599534281434,-0.009633732201153981,-0.23617941645802545,-0.1564986218826503,-0.49290351434882335,-0.31120644819971804,0.07940692548815344,-0.10836610855598362,0.33895751320153283,-0.02027040205782635,-0.008005371841192155,0.8278697170448482,-0.2902783266947611,-0.23896263939812107,-0.14561160696148687,0.46904561599049777,0.3868551501061476,0.5036357524070917,-0.11909414976610136,0.3590738303232041,0.23301517430192287
METIS,-0.3687476319235608,-0.44014917700591344,-0.24020119321225142,0.5214441852383639,-0.47026459750537547,0.20598896596484068,-0.32650169000570894,-0.019932798293662797,0.8772344270458957,0.4328347133640412,-0.38106277989553994,-0.3009409575822265,-0.05043761701957115,-0.2208379632886216,0.7806749707436823,0.07810863786575865,0.12288422221164252,-0.19095923239056453,-0.14342035405861792,-0.39367242000497804,-0.3306483855491589,0.4749213505226283,0.562847301050742,0.659166889943258,-0.42709871796627674,0.10041572861878437,-0.3641780927638905,-0.19406336288162948,0.09475196753242478,0.3263027117745236,-0.42683682205751544,0.4558699721065389,-0.38937478013477644,0.6827060831737054,-0.0601436886952859,0.6942298539341799,-0.10645959234907647,0.10332386948543068,0.2771424022759554,0.2771424022759554,0.7109117869262435,-0.002980853480367718,-0.34713152540408004,0.04590107721716019,0.6057821750822497,-0.21002099895052131,0.6638805914071332,-0.18822393344750443,-0.035879115128215615,-0.3381058735359552,0.47532703085389144,0.4861206037996993,0.5866539963257489,-0.26201254296530524,-0.18502866566853346,-0.1557252840779019,0.8325688775139604,-0.3127111543830969,-0.30028999299029097,0.5647457135537663,-0.25666387735750534,-0.15920196043758003,0.23644665696328107,0.6154878519542019,0.4572645782236886,0.576315194547946,-0.047691820804655456,-0.17559314404927615,0.6973387632807573,0.23855074741438856,1.0,-0.2986347743013852,-0.1954727512931447,0.4796088195437737,-0.35897324733816455,-0.2696538484068139,0.31256562983610703,-0.2244465231225613,0.4547592540001635,0.5217311280361461,0.28073581450697827,0.43047991674435626,0.18197335842499343,-0.22634111247852046,0.5057267539308896,-0.3997671799306875,0.34058435976266016,0.33726843799563494,-0.29800132943317575,-0.10324919025238012,0.24013578340489208,-0.21249013433212136,0.10803518282392792,0.4439479001693371,-0.23398138167043556,0.7246037223589493,0.25417715647464567,0.22828290788975228,-0.14142051246462703,0.6193941527953063,-0.060504217212812586,-0.15940680255936054,0.15824101821900868,-0.43969579412621757,-0.2705942415076543,0.027255338273677494,-0.06837405277209291,-0.005811102119081784,-0.02096189629350367,0.0037593881129803376,0.3686272416711596,-0.29692689065437583,-0.27300385769083235,-0.025985740953005078,0.2279942704322202,-0.005039675831386004,0.6374054918659297,-0.06128617591214195,-0.24361504872259673,0.44191853691829314
MINA,0.6496502926314807,0.10439405775608297,0.582430833554,-0.10758893301048693,-0.06269150558207509,-0.24816062738517244,0.7939606253234263,-0.38617558552465703,-0.40049264082564406,-0.2858064237387369,-0.30815972668804553,-0.30728277522777697,-0.17597532179411482,0.3139701258580579,-0.5884742528978575,-0.41404899074695883,-0.30467279632930805,0.8806886319800264,0.7292924326886735,-0.11896823622097477,-0.05657007988423111,-0.5860865990851319,-0.3850903357300928,-0.27177429345972454,-0.053978153769535096,-0.3055290288609159,0.0005522400250854711,0.3488405601269802,-0.159548036712933,-0.43805443593733817,-0.17837880518283142,-0.2994591305808604,-0.2992571308873248,-0.5920794849323724,0.20119588457240084,-0.1846852300225326,-0.2340103876883803,-0.48290969961116087,-0.25269052281020915,-0.25269052281020915,-0.4203000590580982,-0.08017482680757436,0.7829716715526358,-0.2499422230012189,-0.41824812403747114,0.7487990109130014,-0.15341198733709502,0.7989743738076116,0.5805051443681434,0.6098653234191082,-0.21769745959969072,-0.34728362864627116,-0.4301132094993041,0.653563737660884,0.6469640392154596,0.6820120929086657,-0.5194553562817814,0.17548389523914826,0.22963360192520993,0.1850879074093239,0.8664633483192888,0.7186758576446973,-0.4513985729816615,-0.47266514553367306,-0.33992686913531844,-0.29909065391098466,-0.1296414437251331,0.7607552389507958,-0.44756185110261465,-0.27971614582922405,-0.2986347743013852,1.0,0.5756112765831616,-0.572117898861445,-0.2453569944305644,0.3549056611615995,-0.24640513897989147,0.897966588834658,-0.21251162704314125,0.22676126286903633,-0.24756506591643115,-0.1218791476783243,-0.25555701246541335,0.8837400832015946,-0.07697319386557626,-0.11734581481635717,0.4272482815418882,-0.3882363591655696,-0.18285256842779804,-0.32286531056060785,-0.16565761079356386,0.09934557064874261,0.5823602631368137,-0.38480104817041355,0.5047627770879444,-0.32702514777385516,0.2766114145610685,-0.24952403996869651,-0.142822144149372,-0.3025045430703776,0.21811148244879225,0.5648188123565816,-0.1653901599624364,-0.07131049653040059,0.5516003031639711,0.04357514702833726,-0.08947313728060934,-0.04368582893611944,0.08070611925951937,0.5847259473291471,-0.4234747122945726,-0.498343499250901,0.9371049480683414,-0.42386755054758146,-0.25858972011525005,-0.18749592585341987,-0.2920693057757161,0.08318456769184826,0.18700619076005834,0.08536913470871267
